Total Judge,Barcode,Model,Lot,Line,Serial,Station,Date,Time,Press adj kashime,Kashime Bef judg,Kashime Bef Press,Kashime Aft judg,Kashime Aft Press,Kashime judg,Kashime Press,Kashime Bef Curr judg,Kashime Bef Curr,Consumption flow rate,SP(kPa)Judge,SP(kPa)Result,Cur(mA)Result,F(mL/min)Judge,F(mL/min)Result,Cur(mA)Result,Repeat 1,Respone up on 1,ChangTJudge 1,ChangTResult 1,ConvTJudge 1,ConvTResult 1,Repeat 2,Respone down off 2,ChangTJudge 2,ChangTResult2,ConvTJudge2,ConvTResult2,Repeat 3,Respone down off 3,ChangTJudge 3,ChangTResult 3,ConvTJudge 3,ConvTResult 3,Repeat 4,STEP Respone 4,ChangT1Judge 4,ChangT1Result 4,ConvT1Judge 4,ConvT1Result 4,ChangT2Judge 4,ChangT2Result 4,ConvT2Judge 4,ConvT2Result 4,ChangT3Judge 4,ChangT3Result 4,ConvT3Judge 4,ConvT3Result 4,ChangT4Judge 4,ChangT4Result 4,ConvT4Judge 4,ConvT4Result 4,ChangT5Judge 4,ChangT5Result 4,ConvT5Judge 4,ConvT5Result 4,ChangT6Judge 4,ChangT6Result 4,ConvT6Judge 4,ConvT6Result 4,ChangT7Judge 4,ChangT7Result 4,ConvT7Judge 4,ConvT7Result 4,ChangT8Judge 4,ChangT8Result 4,ConvT8Judge 4,ConvT8Result 4,ChangT9Judge 4,ChangT9Result 4,ConvT9Judge 4,ConvT9Result 4,Repeat 5,STEP Respone 5,ChangT1Judge 5,ChangT1Result 5,ConvT1Judge 5,ConvT1Result 5,ChangT2Judge 5,ChangT2Result 5,ConvT2Judge 5,ConvT2Result 5,ChangT3Judge 5,ChangT3Result 5,ConvT3Judge 5,ConvT3Result 5,ChangT4Judge 5,ChangT4Result 5,ConvT4Judge 5,ConvT4Result 5,ChangT5Judge 5,ChangT5Result 5,ConvT5Judge 5,ConvT5Result 5,ChangT6Judge 5,ChangT6Result 5,ConvT6Judge 5,ConvT6Result 5,ChangT7Judge 5,ChangT7Result 5,ConvT7Judge 5,ConvT7Result 5,ChangT8Judge 5,ChangT8Result 5,ConvT8Judge 5,ConvT8Result 5,ChangT9Judge 5,ChangT9Result 5,ConvT9Judge 5,ConvT9Result 5,IP Go,[200mA]Judge Go,[200mA]Result Go,[230mA]Judge Go,[230mA]Result Go,[280mA]Judge Go,[280mA]Result Go,[1000mA]Judge Go,[1000mA]Result Go,[1060mA]Judge Go,[1060mA]Result Go,IP Go Repeat,IP Back,[200mA]Judge Back,[200mA]Result Back,[230mA]Judge Back,[230mA]Result Back,[280mA]Judge Back,[280mA]Result Back,[1000mA]Judge Back,[1000mA]Result Back,Hys,[200mA]Judge hys,[200mA]Result hys,[230mA]Judge hys,[230mA]Result hys,[280mA]Judge hys,[280mA]Result hys,HysMaxJudge,HysMaxResult,Hys Current(mA),StepUp,P(kPa)Judge,P(kPa)Result,Cur[GO]Judge,Cur[GO]Result,Vibrate wave,[200mA]Judge vibrate,[200mA]Result vibrate,[230mA]Judge vibrate,[230mA]Result vibrate,[280mA]Judge vibrate,[280mA]Result vibrate,[1000mA]Judge vibrate,[1000mA]Result vibrate
OK,A4402N5749,A,4402,N,5749,1,45384,0.547002315,OK,OK,171.0769,OK,173.2193,OK,1954.3231,OK,285.7255,OK,OK,1912.1066,249,OK,0.6411,949,0,OK,OK,45.9,OK,35,0,OK,OK,44.45,OK,59.5,0,OK,OK,86.7,OK,86,0,OK,OK,73.4,OK,52,OK,70.5,OK,63.6,OK,60.5,OK,51.1,OK,66.6,OK,44.7,OK,64.1,OK,46.7,OK,58.9,OK,46.8,OK,57.6,OK,41.6,OK,54.9,OK,42.3,OK,64.1,OK,71.6,0,OK,OK,80.9,OK,55.6,OK,72.5,OK,63.4,OK,75.2,OK,53.6,OK,66.7,OK,46.2,OK,63.9,OK,42.6,OK,68,OK,48.7,OK,64.2,OK,44.3,OK,65.7,OK,46.7,OK,69,OK,75.8,OK,OK,3.3,OK,52.772,OK,167.1155,OK,1882.2544,OK,1988.1845,0,OK,OK,16.3552,OK,72.0244,OK,182.9423,OK,1882.3275,OK,OK,10.0551,OK,15.7122,OK,13.8268,OK,26.728,214,OK,OK,2.9961,OK,219,OK,OK,1.6584,OK,11.7694,OK,13.509,OK,25.7474
OK,A4402N5750,A,4402,N,5750,1,45384,0.54849537,OK,OK,173.7478,OK,176.1282,OK,1952.6925,OK,283.811,OK,OK,1917.5528,239,OK,0.4241,967,0,OK,OK,44.7,OK,35,0,OK,OK,44.09,OK,59.8,0,OK,OK,98.6,OK,97.7,0,OK,OK,66.3,OK,48.2,OK,63.8,OK,60.1,OK,60.8,OK,51.5,OK,61.1,OK,46.4,OK,58.6,OK,43.2,OK,61.9,OK,48.4,OK,62.1,OK,48.9,OK,64.8,OK,48.4,OK,64.1,OK,70.6,0,OK,OK,69.3,OK,49.7,OK,69.4,OK,62.3,OK,66.7,OK,51.5,OK,67,OK,46,OK,65.3,OK,43.1,OK,65.1,OK,46.7,OK,64.8,OK,45.5,OK,64.7,OK,48.5,OK,64.2,OK,71.5,OK,OK,2.8982,OK,62.375,OK,175.6668,OK,1898.9293,OK,2007.2239,0,OK,OK,23.7314,OK,80.0567,OK,191.3785,OK,1899.0153,OK,OK,17.8332,OK,14.2672,OK,13.7117,OK,28.348,208,OK,OK,3.0001,OK,214,OK,OK,2.4955,OK,10.8516,OK,19.6972,OK,24.4629
OK,A4402N5756,A,4402,N,5756,1,45384,0.550011574,OK,OK,171.8918,OK,172.9234,OK,1953.1429,OK,280.7314,OK,OK,1919.8188,250,OK,0.6022,288,0,OK,OK,44.1,OK,34.4,0,OK,OK,42.83,OK,57.3,0,OK,OK,82.6,OK,81.2,0,OK,OK,61.3,OK,44.1,OK,56.2,OK,52.6,OK,52.4,OK,45.5,OK,52.6,OK,40,OK,53.8,OK,37.9,OK,67.3,OK,50.3,OK,54.9,OK,42.4,OK,52.5,OK,43.8,OK,57.3,OK,62,0,OK,OK,70.6,OK,44.3,OK,67.9,OK,59,OK,60.6,OK,48.2,OK,57.2,OK,42.2,OK,67.9,OK,36.3,OK,58.8,OK,42.7,OK,58.8,OK,43.5,OK,63,OK,41.5,OK,57.1,OK,62,OK,OK,2.9005,OK,57.2105,OK,172.3702,OK,1886.2137,OK,1992.3659,0,OK,OK,19.4197,OK,74.3341,OK,186.5423,OK,1886.0629,OK,OK,13.5193,OK,13.7538,OK,12.1721,OK,25.6128,211,OK,OK,2.8299,OK,832,OK,OK,2.9123,OK,14.8193,OK,22.5399,OK,24.4799
NG,A4402N5759,A,4402,N,5759,1,45384,0.551597222,OK,OK,173.6117,OK,173.6117,OK,1954.0271,OK,276.9318,OK,OK,1928.6789,243,OK,0.4119,970,0,OK,OK,44,OK,34.8,0,OK,OK,42.11,OK,56.4,0,OK,OK,91.4,OK,90.3,0,OK,OK,63,OK,45.1,OK,63.1,OK,59,OK,62.3,OK,51.5,OK,65.3,OK,47.6,OK,65,OK,43.1,OK,66.5,OK,50.4,OK,64.7,OK,48.9,OK,64,OK,46.4,OK,63.2,OK,68.7,0,OK,OK,60.7,OK,43.9,OK,62.7,OK,58.1,OK,61.2,OK,50.8,OK,61.5,OK,46.8,OK,62.8,OK,39,OK,63,OK,46.7,OK,63.5,OK,48.4,OK,63.3,OK,45.8,OK,60.5,OK,65,NG,OK,4.0946,OK,65.192,OK,175.5189,NG,1916.5648,OK,2022.0378,0,OK,OK,23.7183,OK,79.2318,OK,189.8389,OK,1918.9835,OK,OK,16.6237,OK,10.9166,OK,12.3199,OK,21.2153,204,OK,OK,2.8585,OK,-741,OK,OK,7.3374,OK,11.5987,OK,16.8268,OK,33.6513
OK,A4402N5754,A,4402,N,5754,1,45384,0.553171296,OK,OK,173.8795,OK,176.5773,OK,1953.8783,OK,280.9523,OK,OK,1926.4097,255,OK,0.4491,961,0,OK,OK,43.5,OK,34,0,OK,OK,44.81,OK,62,0,OK,OK,88.4,OK,87.4,0,OK,OK,63.9,OK,46.1,OK,63.4,OK,58.8,OK,68,OK,52,OK,66.4,OK,47.1,OK,66.9,OK,47.6,OK,65.2,OK,45.8,OK,65.9,OK,46.6,OK,66.1,OK,49.6,OK,64.3,OK,70,0,OK,OK,66,OK,46.3,OK,68.6,OK,63.1,OK,66.7,OK,51.8,OK,65.5,OK,44.7,OK,67.2,OK,38.6,OK,69.5,OK,47.7,OK,72.5,OK,45.9,OK,64.8,OK,43,OK,65.1,OK,71,OK,OK,3.109,OK,61.4533,OK,173.0104,OK,1888.1376,OK,1995.5562,0,OK,OK,21.9446,OK,77.4443,OK,187.9318,OK,1888.9821,OK,OK,15.8356,OK,12.7117,OK,12.9214,OK,24.8664,208,OK,OK,2.7362,OK,775,OK,OK,3.9291,OK,9.2973,OK,17.3329,OK,25.484
OK,A4402N5764,A,4402,N,5764,1,45384,0.5546875,OK,OK,173.8383,OK,171.6959,OK,1953.4434,OK,278.5263,OK,OK,1937.0623,238,OK,0.2908,302,0,OK,OK,45,OK,34.7,0,OK,OK,41.39,OK,55.4,0,OK,OK,86,OK,85.3,0,OK,OK,66.5,OK,48.1,OK,65.3,OK,61.1,OK,61.8,OK,51.7,OK,68.3,OK,51.8,OK,59.1,OK,42.7,OK,62.8,OK,45.7,OK,59,OK,46.1,OK,57.8,OK,45.5,OK,61,OK,66.7,0,OK,OK,70.2,OK,52.3,OK,73.4,OK,66.8,OK,66.2,OK,51.5,OK,65.3,OK,48.2,OK,67.1,OK,40.8,OK,64.9,OK,46.3,OK,65,OK,48,OK,62.8,OK,44.4,OK,61.3,OK,66.4,OK,OK,2.6122,OK,59.2775,OK,169.8819,OK,1910.1245,OK,2018.7871,0,OK,OK,20.3366,OK,76.116,OK,185.6272,OK,1911.5914,OK,OK,14.7244,OK,13.4914,OK,13.7453,OK,24.3811,208,OK,OK,2.8654,OK,841,OK,OK,2.4587,OK,12.7109,OK,18.5085,OK,27.4839
OK,A4402N5770,A,4402,N,5770,1,45384,0.556215278,OK,OK,173.2971,OK,170.2025,OK,1953.7186,OK,283.284,OK,OK,1921.4471,260,OK,0.4483,948,0,OK,OK,44.3,OK,33.8,0,OK,OK,43.73,OK,58.9,0,OK,OK,81.2,OK,80.2,0,OK,OK,66.8,OK,43.3,OK,63,OK,56.8,OK,59.8,OK,49.5,OK,63.7,OK,42.8,OK,63.8,OK,39.7,OK,56.7,OK,44.9,OK,59.5,OK,46.3,OK,61.2,OK,42,OK,60.1,OK,67.3,0,OK,OK,70.6,OK,43.2,OK,64,OK,57.6,OK,66,OK,49.6,OK,62.1,OK,41.8,OK,61.7,OK,39,OK,61.1,OK,42.4,OK,59.8,OK,40.9,OK,58.5,OK,44.4,OK,59.5,OK,67.1,OK,OK,2.0223,OK,56.2908,OK,168.2072,OK,1896.0833,OK,2004.4597,0,OK,OK,16.6111,OK,73.0343,OK,184.7409,OK,1896.7919,OK,OK,11.5888,OK,13.404,OK,14.5337,OK,24.9006,211,OK,OK,2.8912,OK,825,OK,OK,1.7472,OK,15.8725,OK,21.6977,OK,23.3207
OK,A4402N5772,A,4402,N,5772,1,45384,0.557743056,OK,OK,172.7524,OK,171.8002,OK,1954.4704,OK,277.5943,OK,OK,1933.1,254,OK,0.3969,980,0,OK,OK,43.3,OK,34.5,0,OK,OK,45.08,OK,62.4,0,OK,OK,92.6,OK,89.6,0,OK,OK,63.6,OK,43.8,OK,62.5,OK,57.2,OK,61.8,OK,49.2,OK,57.7,OK,43.7,OK,60.4,OK,37.9,OK,70.5,OK,47,OK,59.5,OK,46.8,OK,58.1,OK,42.9,OK,62.1,OK,69.3,0,OK,OK,70.8,OK,45.6,OK,71.4,OK,63.3,OK,66.8,OK,49.6,OK,72.5,OK,41.4,OK,63.6,OK,36.8,OK,63.8,OK,47.1,OK,61.3,OK,43.5,OK,66.1,OK,41,OK,61,OK,67,OK,OK,2.3914,OK,52.6542,OK,164.0275,OK,1894.9296,OK,2004.75,0,OK,OK,14.4445,OK,69.5134,OK,179.4259,OK,1896.1405,OK,OK,9.0532,OK,13.5105,OK,13.3984,OK,26.8531,215,OK,OK,3.3328,OK,220,OK,OK,1.8758,OK,14.3729,OK,19.7006,OK,31.2705
OK,A4402N5774,A,4402,N,5774,1,45384,0.559583333,OK,OK,174.1545,OK,172.5675,OK,1952.9343,OK,277.0474,OK,OK,1922.004,261,OK,0.3649,999,0,OK,OK,45.8,OK,34.5,0,OK,OK,43.46,OK,57.3,0,OK,OK,96.5,OK,95.2,0,OK,OK,69,OK,49.3,OK,65.4,OK,61.1,OK,64.7,OK,53.5,OK,63.9,OK,46.1,OK,61.8,OK,44.4,OK,66.8,OK,52,OK,64.2,OK,46.2,OK,62.3,OK,47.7,OK,62.5,OK,68.6,0,OK,OK,66.2,OK,47.1,OK,64.7,OK,59.9,OK,65.4,OK,52,OK,63.1,OK,45.6,OK,64.4,OK,40.4,OK,62.1,OK,45.2,OK,64.2,OK,45.6,OK,62.6,OK,42.2,OK,61.6,OK,66.8,OK,OK,1.8143,OK,56.9912,OK,169.0201,OK,1903.2936,OK,2007.3739,0,OK,OK,16.9579,OK,72.9392,OK,184.8249,OK,1905.0461,OK,OK,12.1435,OK,12.6721,OK,13.8048,OK,24.8598,211,OK,OK,2.9813,OK,214,OK,OK,1.8686,OK,9.5934,OK,15.9267,OK,29.5612
OK,A4402N5777,A,4402,N,5777,1,45384,0.561076389,OK,OK,175.0435,OK,171.8696,OK,1953.9636,OK,277.2229,OK,OK,1915.5371,252,OK,0.41,993,0,OK,OK,44,OK,34.8,0,OK,OK,40.4,OK,53.6,0,OK,OK,83.2,OK,82.5,0,OK,OK,61.5,OK,46,OK,60.3,OK,56.1,OK,60.7,OK,47,OK,56.3,OK,43.7,OK,55.4,OK,38.9,OK,59.2,OK,43.1,OK,58.6,OK,42.1,OK,58,OK,43.7,OK,59.9,OK,65.1,0,OK,OK,63.1,OK,44.6,OK,63.4,OK,57.1,OK,63,OK,46.7,OK,60.4,OK,45.6,OK,54,OK,38.9,OK,57.8,OK,41,OK,63.1,OK,41.6,OK,62.3,OK,44.9,OK,58.5,OK,64.8,OK,OK,2.5243,OK,59.0311,OK,169.4472,OK,1896.7026,OK,2005.3136,0,OK,OK,17.3312,OK,73.6336,OK,184.8344,OK,1897.2304,OK,OK,11.8069,OK,11.4342,OK,13.3872,OK,20.8136,209,OK,OK,2.8602,OK,865,OK,OK,2.2077,OK,11.7708,OK,17.0587,OK,26.3964
OK,A4402N5780,A,4402,N,5780,1,45384,0.562604167,OK,OK,174.4151,OK,177.351,OK,1953.2741,OK,275.9484,OK,OK,1939.975,254,OK,0.4394,327,0,OK,OK,44.2,OK,34.3,0,OK,OK,42.02,OK,56.2,0,OK,OK,85.1,OK,83.9,0,OK,OK,62.7,OK,43.8,OK,61.6,OK,56.9,OK,66.1,OK,51,OK,69.2,OK,44.3,OK,66.2,OK,41.4,OK,62,OK,45.5,OK,68.1,OK,42.8,OK,63.5,OK,44,OK,61.1,OK,68,0,OK,OK,63.1,OK,45.4,OK,61.2,OK,55.9,OK,65.4,OK,47.2,OK,65.7,OK,43.3,OK,60.9,OK,36.2,OK,64.7,OK,41.4,OK,64.9,OK,40.3,OK,60,OK,43.4,OK,60.2,OK,67.3,OK,OK,3.9142,OK,63.9809,OK,175.1355,OK,1903.3875,OK,2010.7967,0,OK,OK,20.9832,OK,79.2469,OK,190.0983,OK,1903.989,OK,OK,14.069,OK,12.0448,OK,12.9629,OK,23.5208,208,OK,OK,2.8286,OK,-582,OK,OK,2.9834,OK,13.9507,OK,21.9361,OK,32.6009
OK,A4402N5786,A,4402,N,5786,1,45384,0.56412037,OK,OK,172.7004,OK,174.7635,OK,1953.0373,OK,278.7837,OK,OK,1938.8108,793,OK,0.3791,961,0,OK,OK,44,OK,34,0,OK,OK,40.4,OK,55.2,0,OK,OK,76.2,OK,75.6,0,OK,OK,57.7,OK,42.3,OK,59.3,OK,54.2,OK,56.6,OK,46.9,OK,57.7,OK,44.4,OK,58.7,OK,41.4,OK,59.4,OK,43.9,OK,56.8,OK,44.4,OK,57.9,OK,45.4,OK,59.7,OK,65.3,0,OK,OK,67.2,OK,44.2,OK,65.2,OK,59.1,OK,62.1,OK,48.4,OK,64.4,OK,42.4,OK,57.9,OK,36.5,OK,60.1,OK,44.1,OK,65,OK,42.9,OK,61.9,OK,40.4,OK,59.7,OK,64.8,OK,OK,5.5987,OK,61.9744,OK,172.2775,OK,1890.4985,OK,2003.2036,0,OK,OK,19.9307,OK,76.583,OK,187.086,OK,1889.3115,OK,OK,11.332,OK,11.4399,OK,12.8085,OK,19.9339,210,OK,OK,4.0372,OK,150,OK,OK,2.9136,OK,14.0082,OK,23.5992,OK,27.2419
OK,A4402N5789,A,4402,N,5789,1,45384,0.565659722,OK,OK,173.0606,OK,173.6954,OK,1956.4953,OK,277.1979,OK,OK,1922.1147,259,OK,0.509,918,0,OK,OK,43.5,OK,33.4,0,OK,OK,42.29,OK,57.6,0,OK,OK,91.4,OK,90.3,0,OK,OK,66.4,OK,42.5,OK,62.3,OK,56.7,OK,60.4,OK,50.2,OK,62.9,OK,44.3,OK,76.7,OK,41.1,OK,62.8,OK,47.4,OK,60.1,OK,44.9,OK,61.5,OK,43.7,OK,64.2,OK,71.5,0,OK,OK,69.5,OK,46.3,OK,67.9,OK,60,OK,65.8,OK,51.2,OK,65.9,OK,45.8,OK,62.1,OK,38,OK,67.5,OK,43.6,OK,62.5,OK,44,OK,62.6,OK,46.2,OK,66.8,OK,73.8,OK,OK,4.6177,OK,63.1709,OK,175.0431,OK,1891.9361,OK,2001.3481,0,OK,OK,23.7416,OK,78.8156,OK,190.0448,OK,1892.6118,OK,OK,16.1239,OK,12.3931,OK,13.0017,OK,21.7489,206,OK,OK,2.9169,OK,812,OK,OK,4.2548,OK,14.1994,OK,18.3084,OK,27.0877
OK,A4402N5788,A,4402,N,5788,1,45384,0.567175926,OK,OK,175.8172,OK,177.5629,OK,1953.4907,OK,275.5213,OK,OK,1931.2642,244,OK,0.4601,302,0,OK,OK,45.1,OK,35.3,0,OK,OK,43.73,OK,59,0,OK,OK,93.1,OK,92,0,OK,OK,65.9,OK,49.5,OK,63.8,OK,60.3,OK,62.9,OK,51.9,OK,61.7,OK,48.9,OK,67.7,OK,47,OK,68.5,OK,53.1,OK,65.7,OK,48.9,OK,65.4,OK,51.6,OK,67.5,OK,73.2,0,OK,OK,62.5,OK,46,OK,64.1,OK,59.7,OK,60.9,OK,49.9,OK,63.8,OK,48.5,OK,60.9,OK,42.7,OK,59.1,OK,46.3,OK,64.5,OK,48.7,OK,63.1,OK,46.6,OK,64.9,OK,69.5,OK,OK,4.0672,OK,63.799,OK,176.8374,OK,1902.2457,OK,2008.2146,0,OK,OK,22.101,OK,79.023,OK,192.2008,OK,1902.8768,OK,OK,15.0338,OK,12.0061,OK,13.3635,OK,22.5674,206,OK,OK,2.8499,OK,722,OK,OK,4.6134,OK,11.4844,OK,18.9627,OK,23.1311
OK,A4402N5794,A,4402,N,5794,1,45384,0.568726852,OK,OK,174.7504,OK,175.7819,OK,1953.9327,OK,281.871,OK,OK,1930.7337,254,OK,0.4188,936,0,OK,OK,43.9,OK,34.2,0,OK,OK,43.19,OK,58.4,0,OK,OK,85.6,OK,84.4,0,OK,OK,62.1,OK,43.6,OK,61.4,OK,56.7,OK,65.2,OK,49.7,OK,55.2,OK,41.3,OK,56.5,OK,39.1,OK,57.9,OK,42.6,OK,61.6,OK,41.6,OK,57.3,OK,40.4,OK,60.8,OK,70.2,0,OK,OK,69.8,OK,43,OK,65.5,OK,60.2,OK,63,OK,49.2,OK,71.7,OK,44.4,OK,64.3,OK,36.2,OK,61.9,OK,44.1,OK,59.7,OK,44.3,OK,66.9,OK,42.7,OK,61.8,OK,68.8,OK,OK,3.555,OK,60.5504,OK,173.3425,OK,1913.155,OK,2018.0929,0,OK,OK,21.6162,OK,77.668,OK,189.3142,OK,1915.5573,OK,OK,15.0612,OK,13.7482,OK,13.9717,OK,28.1344,211,OK,OK,2.9105,OK,675,OK,OK,2.2309,OK,15.2485,OK,19.256,OK,28.048
OK,A4402N5797,A,4402,N,5797,1,45384,0.57025463,OK,OK,174.0394,OK,171.1035,OK,1953.6073,OK,279.2874,OK,OK,1923.3837,248,OK,0.4717,304,0,OK,OK,43.1,OK,34.2,0,OK,OK,40.22,OK,53.7,0,OK,OK,81.9,OK,81.3,0,OK,OK,64.7,OK,45.4,OK,60.8,OK,56.9,OK,60.7,OK,47.6,OK,62.6,OK,43.3,OK,64.8,OK,40,OK,67.9,OK,49.2,OK,64.4,OK,50,OK,60,OK,41.8,OK,59.2,OK,66.7,0,OK,OK,63.8,OK,46.8,OK,66.2,OK,60.4,OK,59.8,OK,49.7,OK,62.6,OK,44,OK,64.8,OK,39.6,OK,60.1,OK,40,OK,59.1,OK,43.3,OK,57.9,OK,41.5,OK,61.7,OK,67.1,OK,OK,3.7431,OK,54.8548,OK,166.7422,OK,1872.4992,OK,1985.3618,0,OK,OK,13.9097,OK,69.3249,OK,181.5531,OK,1871.4675,OK,OK,7.1666,OK,11.3125,OK,12.8109,OK,18.2379,211,OK,OK,3.264,OK,150,OK,OK,2.0065,OK,12.045,OK,20.6672,OK,23.3803
OK,A4402N5801,A,4402,N,5801,1,45384,0.571770833,OK,OK,174.1743,OK,174.4123,OK,1953.572,OK,280.5279,OK,OK,1938.1757,256,OK,0.41,971,0,OK,OK,43.5,OK,34.4,0,OK,OK,43.28,OK,58.8,0,OK,OK,91.8,OK,90.1,0,OK,OK,58.6,OK,46.9,OK,60.1,OK,56.4,OK,55.9,OK,47.4,OK,56.5,OK,44.9,OK,56.3,OK,39.2,OK,54.1,OK,43.2,OK,56.4,OK,47.1,OK,61.3,OK,46,OK,61.2,OK,68.5,0,OK,OK,68.5,OK,48.5,OK,72.6,OK,64.6,OK,66.8,OK,51.4,OK,64.2,OK,46.5,OK,60.6,OK,37.8,OK,67,OK,45.9,OK,64.3,OK,47.1,OK,60.4,OK,45.4,OK,65.4,OK,71.5,OK,OK,4.2925,OK,58.0829,OK,172.1934,OK,1901.3619,OK,2007.4593,0,OK,OK,19.1511,OK,75.9407,OK,188.5095,OK,1902.5317,OK,OK,11.8586,OK,14.4292,OK,14.3161,OK,27.4529,212,OK,OK,3.7928,OK,-150,OK,OK,1.7744,OK,13.3018,OK,21.7438,OK,23.6542
OK,A4402N5799,A,4402,N,5799,1,45384,0.573287037,OK,OK,174.6655,OK,175.5383,OK,1953.5127,OK,277.3426,OK,OK,1938.1857,257,OK,0.4383,300,0,OK,OK,44.5,OK,34.6,0,OK,OK,47.69,OK,63.3,0,OK,OK,100.5,OK,97.7,0,OK,OK,73.7,OK,53.4,OK,69.6,OK,63.3,OK,61.3,OK,51.6,OK,60.1,OK,44.8,OK,63.6,OK,40.7,OK,73.2,OK,50.8,OK,62.9,OK,49.4,OK,61,OK,44.8,OK,62.7,OK,70.4,0,OK,OK,83.8,OK,53.2,OK,75.6,OK,67.7,OK,70.1,OK,50.9,OK,66.3,OK,44.9,OK,64.4,OK,43.7,OK,69.6,OK,47.2,OK,63.7,OK,46.2,OK,63,OK,47.2,OK,64.9,OK,73.2,OK,OK,4.0937,OK,49.667,OK,166.0486,OK,1893.5001,OK,2003.2153,0,OK,OK,14.0295,OK,69.5667,OK,182.945,OK,1893.9568,OK,OK,6.9358,OK,16.3077,OK,14.8963,OK,30.3993,218,OK,OK,3.9796,OK,150,OK,OK,1.1771,OK,18.4999,OK,18.6947,OK,23.7398
OK,A4402N5808,A,4402,N,5808,1,45384,0.574780093,OK,OK,172.8896,OK,174.0799,OK,1953.9147,OK,283.5114,OK,OK,1919.3339,254,OK,0.5181,975,0,OK,OK,44.6,OK,35.5,0,OK,OK,45.17,OK,61.8,0,OK,OK,98.9,OK,96.7,0,OK,OK,65.8,OK,49.3,OK,63,OK,59.6,OK,64.3,OK,51.6,OK,62.4,OK,47.9,OK,66.5,OK,44.4,OK,64.8,OK,48.9,OK,66.4,OK,50.9,OK,67.9,OK,49.7,OK,66,OK,72.8,0,OK,OK,68.5,OK,50,OK,66.1,OK,60.8,OK,63.7,OK,51.9,OK,63.2,OK,46.9,OK,70.5,OK,43.5,OK,65.9,OK,48,OK,63.5,OK,48.6,OK,66.5,OK,47.4,OK,64.1,OK,69.8,OK,OK,2.997,OK,57.9925,OK,171.3744,OK,1899.7245,OK,2004.8315,0,OK,OK,16.6368,OK,74.284,OK,186.9728,OK,1899.7226,OK,OK,10.6398,OK,12.9882,OK,13.5984,OK,26.3495,212,OK,OK,3.4151,OK,219,OK,OK,2.0606,OK,8.9148,OK,19.6698,OK,28.8842
OK,A4402N5810,A,4402,N,5810,1,45384,0.576273148,OK,OK,172.5377,OK,173.8867,OK,1953.6845,OK,281.1594,OK,OK,1935.2231,257,OK,0.3935,307,0,OK,OK,45.4,OK,35,0,OK,OK,42.29,OK,56.6,0,OK,OK,80.6,OK,79.8,0,OK,OK,65.3,OK,47.5,OK,66,OK,60.6,OK,65.5,OK,54,OK,64.7,OK,47.5,OK,65.4,OK,44.1,OK,68.2,OK,49.6,OK,68.8,OK,51,OK,71.6,OK,47.4,OK,64.4,OK,71.8,0,OK,OK,67.4,OK,45.8,OK,64.7,OK,59.8,OK,66.5,OK,50.7,OK,64.9,OK,48.1,OK,60.4,OK,40,OK,62.3,OK,47,OK,65,OK,44.6,OK,61.9,OK,46.8,OK,62.8,OK,69.4,OK,OK,3.2781,OK,60.6485,OK,172.0084,OK,1893.309,OK,2001.887,0,OK,OK,17.7365,OK,75.7308,OK,187.3549,OK,1893.4828,OK,OK,11.4584,OK,11.8757,OK,13.3465,OK,24.3542,210,OK,OK,3.1591,OK,-715,OK,OK,2.1936,OK,13.5255,OK,18.0057,OK,20.2467
NG,A4402N5583,A,4402,N,5583,1,45384,0.577777778,OK,OK,174.1346,OK,174.6107,OK,1954.3695,OK,284.3364,OK,OK,1907.5738,255,OK,0.4784,304,0,OK,OK,41.4,OK,34.3,0,OK,OK,40.94,OK,55.7,0,OK,OK,82.4,OK,80.3,0,OK,OK,66.4,OK,48.6,OK,65.6,OK,61.9,OK,57.8,OK,48.8,OK,53.5,OK,44.7,OK,52.2,OK,37.7,OK,56.4,OK,42.1,OK,57.9,OK,43.5,OK,60,OK,44.9,OK,58.8,OK,63.5,0,OK,OK,80.1,OK,48.9,OK,74.4,OK,68,OK,68.4,OK,53.1,OK,61,OK,45.6,OK,60.4,OK,40.4,OK,67,OK,43.1,OK,60.2,OK,42.6,OK,63.2,OK,44.4,OK,56.5,OK,61.4,NG,OK,1.4818,NG,36.0551,OK,174.8798,OK,1906.3378,OK,2011.9783,0,OK,OK,33.3307,OK,86.1475,OK,187.5928,OK,1905.5502,NG,NG,28.8489,NG,44.085,OK,10.7129,OK,63.0333,224,OK,OK,7.6479,OK,-235,OK,OK,1.3745,OK,34.5658,OK,14.8226,OK,25.8475
